t,gpu_util_pct,power_w,gpu_mem_used_mb
24.386016845703125,0,27.861,2413.875
24.590973138809204,0,27.861,2571.875
24.797008275985718,66,28.059,2017.875
25.00398015975952,52,28.554,1517.875
25.21843409538269,0,30.418,1517.875
25.424991369247437,0,30.418,1675.875
25.632973194122314,6,30.418,1569.875
25.83900785446167,6,30.418,1621.875
26.04398536682129,0,30.319,1621.875
26.249804258346558,0,30.319,1621.875
26.454983234405518,0,30.418,1621.875
26.661993741989136,0,30.319,1479.875
26.86881160736084,57,63.2,2969.875
27.075965404510498,96,67.871,3061.875
27.29198145866394,73,63.789,3673.875
27.497947454452515,33,76.316,4387.875
27.710808277130127,100,71.359,4389.875
27.921802759170532,100,71.359,4389.875
28.131794691085815,100,41.501,4441.875
28.348992109298706,38,77.442,4441.875
28.56679630279541,22,83.407,4441.875
28.786595582962036,50,76.416,4441.875
29.003005266189575,68,48.619,4441.875
29.215795278549194,39,34.653,4441.875
29.44079327583313,0,35.127,4441.875
29.65981364250183,28,49.633,4441.875
29.889262914657593,28,35.028,4441.875
30.10280442237854,0,35.226,4441.875
30.318636894226074,17,53.905,4441.875
30.531730890274048,51,65.556,4441.875
30.751822471618652,55,74.255,4441.875
30.96980881690979,21,70.226,4441.875
31.216889142990112,35,71.707,4441.875
31.4359929561615,10,35.246,4441.875
31.665884971618652,1,44.462,4441.875
31.892794847488403,76,73.863,4441.875
32.104798555374146,44,35.028,4441.875
32.32096552848816,56,40.218,4441.875
32.53279447555542,49,34.455,4441.875
32.75280404090881,7,83.199,4441.875
32.97299242019653,85,44.041,4443.875
33.19181513786316,41,39.133,4443.875
33.40279412269592,51,69.048,4443.875
33.61783146858215,74,81.498,4443.875
33.82604789733887,42,34.435,4443.875
34.041813373565674,40,36.708,4443.875
34.25036883354187,31,72.045,4443.875
34.468822717666626,60,34.534,4443.875
34.69481682777405,57,73.026,4443.875
34.947476863861084,57,45.449,4443.875
35.156789779663086,21,65.649,4443.875
35.36979794502258,89,34.633,4443.875
35.58179998397827,11,86.482,4443.875
35.79229521751404,49,77.682,4443.875
36.006800174713135,37,55.938,4443.875
36.218849182128906,77,35.325,4443.875
36.42897701263428,28,35.918,4443.875
36.6359589099884,32,86.96,4443.875
36.86880660057068,53,73.765,4443.875
37.08985733985901,79,68.669,4443.875
37.330973863601685,46,34.158,4443.875
37.54983592033386,9,70.771,4443.875
37.7637996673584,47,34.732,4443.875
37.98280882835388,57,50.392,4443.875
38.18980956077576,55,49.436,4443.875
38.40180420875549,56,35.423,4443.875
38.6188006401062,5,85.656,4443.875
38.82910394668579,69,81.745,4443.875
39.04979848861694,62,75.978,4443.875
39.27046608924866,49,77.931,4443.875
39.49480605125427,41,33.664,4443.875
39.72302198410034,73,77.881,4443.875
39.940799951553345,39,77.394,4443.875
40.157796144485474,61,95.586,4443.875
40.393956899642944,22,35.522,4443.875
40.601807832717896,60,59.935,4443.875
40.80984663963318,55,34.949,4443.875
41.037010192871094,50,79.643,4851.875
41.2678005695343,88,48.914,3123.875
41.47580409049988,53,45.637,3551.875
41.68299913406372,67,69.355,3673.875
41.90297222137451,100,55.283,3897.875
42.11045718193054,35,68.418,2683.875
42.3208122253418,72,61.765,3197.875
42.528968334198,63,45.046,3465.875
42.73497819900513,32,69.244,3693.875
42.95881748199463,27,38.761,3765.875
43.17200946807861,32,36.115,3745.875
43.383851289749146,0,36.412,3745.875
43.58880281448364,0,36.412,3745.875
43.79615783691406,0,36.51,3745.875
44.00580453872681,0,36.412,3745.875
44.2129807472229,0,36.412,3745.875
44.41923236846924,0,28.554,3745.875
44.6328444480896,0,28.439,3745.875
44.838407039642334,0,28.356,3745.875
45.046051263809204,0,28.356,3745.875
45.25280570983887,0,28.241,3745.875
45.45701193809509,0,28.257,3745.875
45.66396141052246,0,28.257,3745.875
45.87401032447815,0,28.257,3745.875
46.08398222923279,0,28.257,3745.875
46.29000186920166,0,28.257,3745.875
46.49598455429077,0,28.257,3745.875
46.70222878456116,0,28.257,3745.875
46.90902590751648,0,28.257,3745.875
47.11681628227234,0,28.257,3745.875
47.32197976112366,0,28.257,3745.875
47.5292866230011,0,28.257,3745.875
47.73799395561218,0,28.158,3745.875
47.9439742565155,0,28.257,3745.875
48.14998984336853,0,28.257,3745.875
48.35598635673523,0,28.158,3745.875
48.56198835372925,0,28.158,3745.875
48.765979528427124,0,28.158,3745.875
48.97202658653259,0,34.455,3765.875
49.1789710521698,45,28.257,3765.875
49.39399600028992,0,28.257,3765.875
49.59897994995117,50,30.022,3785.875
49.80597472190857,0,28.356,3785.875
50.011003494262695,32,35.543,3755.875
50.2160267829895,0,28.356,3755.875
50.42201113700867,0,28.356,3777.875
50.62701177597046,32,28.653,3737.875
50.83468198776245,0,28.356,3737.875
51.04098987579346,0,28.356,3737.875
51.245983362197876,0,28.356,3737.875
51.45599341392517,0,28.356,3737.875
51.661802768707275,0,28.158,3737.875
51.866992712020874,43,35.028,3605.875
52.0740122795105,18,28.158,3605.875
52.27998638153076,0,28.158,3605.875
52.4839723110199,44,46.874,3477.875
52.689990520477295,14,28.257,3477.875
52.89597749710083,35,28.356,3385.875
53.10899877548218,9,28.257,3385.875
53.3149733543396,0,28.257,3385.875
53.517892837524414,27,28.554,3293.875
53.73204493522644,16,28.257,3293.875
53.93595910072327,0,28.158,3293.875
54.14199638366699,0,28.257,3293.875
54.348817586898804,0,28.158,3293.875
54.5539915561676,0,28.158,3293.875
54.75897026062012,0,28.158,3293.875
54.96499156951904,0,28.059,3293.875
55.172019481658936,0,28.158,3293.875
55.37699007987976,0,28.059,3293.875
55.58200764656067,0,40.515,3299.875
55.78982639312744,60,42.438,3005.875
56.002018451690674,65,32.972,2971.875
56.207998275756836,15,32.873,3119.875
56.42882299423218,55,47.761,2907.875
56.64082169532776,44,62.317,2667.875
56.85491156578064,8,35.72,2667.875
57.07299828529358,0,35.918,2667.875
57.283021450042725,0,36.115,2667.875
57.49681091308594,0,36.016,2667.875
57.706809520721436,0,35.819,2667.875
57.91801166534424,0,35.819,2667.875
58.126811027526855,0,35.819,2667.875
58.332823514938354,0,35.819,2667.875
58.54486417770386,0,28.158,2667.875
58.75245451927185,0,28.158,2667.875
58.958988189697266,0,28.158,2667.875
59.16398358345032,0,28.158,2667.875
59.36998748779297,0,28.158,2667.875
59.57379937171936,15,41.723,2291.875
59.778974533081055,42,28.257,2291.875
59.98606491088867,0,54.496,1913.875
60.19700026512146,56,28.356,1913.875
60.402971267700195,0,28.851,1957.875
60.60814642906189,7,28.356,1957.875
60.81297063827515,0,36.906,2001.875
61.01999282836914,7,28.356,2001.875
61.224984884262085,0,28.257,2001.875
61.4299750328064,0,28.257,2001.875
61.6369686126709,37,28.356,1909.875
61.844791412353516,0,28.356,1909.875
62.05197358131409,11,51.74,1991.875
62.277838468551636,25,28.158,1857.875
62.49180889129639,15,36.115,1955.875
62.69848656654358,47,30.022,1833.875
62.90979528427124,49,30.302,1935.875
63.11979079246521,48,49.505,3551.875
63.32535433769226,83,48.648,2033.875
63.557223320007324,65,74.652,2127.875
63.76796221733093,92,62.922,3669.875
63.97479772567749,73,67.731,2895.875
64.20180416107178,92,68.754,2781.875
64.42698502540588,97,66.595,3419.875
64.63215017318726,99,67.282,4213.875
64.83892583847046,100,69.986,2135.875
65.04391765594482,100,65.753,3303.875
65.25279641151428,100,70.335,2079.875
65.47197890281677,100,73.026,3303.875
65.68079495429993,100,70.182,2427.875
65.89997291564941,98,74.255,2427.875
66.1208086013794,100,71.403,2427.875
66.35898923873901,41,35.325,2427.875
66.56448936462402,38,74.75,2427.875
66.78983426094055,41,64.241,2427.875
67.01580548286438,40,58.201,2427.875
67.22279691696167,41,30.418,2427.875
67.4329993724823,17,73.177,2427.875
67.65580630302429,63,81.111,2427.875
67.87899255752563,40,35.621,2427.875
68.09780383110046,1,46.803,2427.875
68.30700635910034,79,32.972,2427.875
68.5178074836731,40,32.873,2427.875
68.72496724128723,39,32.972,2427.875
68.93663454055786,53,66.105,2427.875
69.15300130844116,27,35.423,2427.875
69.38680028915405,0,36.214,2427.875
69.59979844093323,40,37.971,2427.875
69.82579565048218,9,33.17,2427.875
70.0377950668335,31,36.016,2427.875
70.25379467010498,10,72.001,2427.875
70.46346282958984,70,35.621,2427.875
70.70481538772583,0,35.918,2427.875
70.92650747299194,40,34.554,2427.875
71.15599465370178,40,32.694,2427.875
71.36715340614319,0,31.506,2427.875
71.5958001613617,43,65.516,2427.875
71.80297875404358,39,32.181,2427.875
72.01281070709229,0,32.379,2427.875
72.24980592727661,40,59.211,2427.875
72.46400380134583,41,65.811,2427.875
72.67279958724976,79,35.621,2427.875
72.88081121444702,0,36.313,2427.875
73.08703994750977,40,83.603,2427.875
73.31035733222961,69,74.45,2427.875
73.52780389785767,51,35.325,2427.875
73.73737025260925,0,35.522,2427.875
73.94696593284607,99,72.25,2427.875
74.15596222877502,47,35.127,2427.875
74.3733069896698,0,33.367,2427.875
74.58016753196716,25,88.271,2427.875
74.80064630508423,98,72.883,2427.875
75.0159981250763,44,35.226,2427.875
75.22479939460754,0,32.379,2427.875
75.43480038642883,38,76.606,2427.875
75.64901065826416,94,63.828,2427.875
75.89081263542175,35,36.214,2427.875
76.10095834732056,0,84.189,2427.875
76.31426739692688,61,47.197,2427.875
76.57681798934937,31,36.016,2427.875
76.79527258872986,0,36.115,2427.875
77.00497937202454,0,36.412,2427.875
77.21395301818848,91,73.026,2427.875
77.41983771324158,82,33.466,2427.875
77.62498211860657,64,65.655,2427.875
77.8367989063263,99,71.359,3611.875
78.07178807258606,88,69.931,2185.875
78.2779152393341,99,69.159,2767.875
78.48849320411682,98,71.315,4317.875
78.69480586051941,99,70.433,1947.875
78.90293335914612,100,69.355,3079.875
79.11063075065613,100,63.887,1743.875
79.3230414390564,100,68.319,6587.875
79.55637812614441,100,39.946,1827.875
79.80044317245483,71,36.412,1827.875
80.00696158409119,0,36.708,1827.875
80.21579885482788,0,36.609,1827.875
80.42574143409729,0,36.609,1827.875
80.6318097114563,12,72.74,3427.875
80.840980052948,74,69.594,4733.875
81.05997347831726,94,71.413,4767.875
81.2663950920105,70,35.72,4767.875
81.47480368614197,0,36.391,4767.875
81.68179774284363,13,67.215,4767.875
81.8948438167572,81,75.869,4767.875
82.11290335655212,97,69.061,4769.875
82.32882118225098,51,36.214,4769.875
82.53980851173401,0,36.412,4769.875
82.75120687484741,0,36.708,4769.875
82.96483182907104,0,36.609,4769.875
83.17980623245239,11,75.58,4769.875
83.39079594612122,87,72.241,4769.875
83.60879039764404,75,62.393,4769.875
83.8587954044342,0,36.412,4769.875
84.07507920265198,0,36.708,4769.875
84.28501462936401,0,36.708,4769.875
84.50339579582214,0,36.609,4769.875
84.71581888198853,0,36.609,4769.875
84.959805727005,49,71.643,4769.875
85.20679521560669,91,59.666,4769.875
85.41881585121155,72,37.576,4769.875
85.6338198184967,28,36.51,4769.875
85.84400200843811,0,36.708,4769.875
86.06179809570312,28,83.206,4769.875
86.2747917175293,100,69.692,4769.875
86.48880290985107,97,67.675,4769.875
86.69797205924988,24,36.313,4769.875
86.90880036354065,0,37.005,4769.875
87.11680436134338,44,72.589,4769.875
87.33080101013184,90,66.047,4769.875
87.53998708724976,88,68.571,4769.875
87.76280951499939,35,36.214,4769.875
87.97296142578125,0,64.869,4769.875
88.18279981613159,65,72.446,4769.875
88.39380431175232,100,85.95,4769.875
88.61102676391602,78,36.313,4769.875
88.82899284362793,0,36.51,4769.875
89.03880167007446,12,83.589,4769.875
89.26496505737305,77,70.879,4769.875
89.47898054122925,100,67.494,4769.875
89.68880200386047,10,84.099,4769.875
89.91205906867981,47,35.522,4769.875
90.11980628967285,68,70.335,4769.875
90.32983684539795,77,75.971,4769.875
90.56699085235596,31,36.313,4769.875
90.77379059791565,14,74.693,4769.875
91.00779819488525,56,79.888,4769.875
91.21796679496765,82,85.114,4769.875
91.4498999118805,83,36.214,4769.875
91.660964012146,4,36.708,4769.875
91.87084650993347,0,69.453,4769.875
92.08799171447754,72,70.237,4769.875
92.32380962371826,79,35.72,4769.875
92.53382921218872,0,36.807,4769.875
92.7467987537384,12,80.518,4769.875
92.9560034275055,76,73.222,4769.875
93.19400143623352,100,69.048,4769.875
93.4058027267456,55,35.819,4769.875
93.61237573623657,0,36.906,4769.875
93.82279920578003,14,68.993,4769.875
94.06499981880188,74,69.594,4769.875
94.30275535583496,99,79.251,4769.875
94.50879669189453,56,36.51,4769.875
94.72183966636658,0,62.687,4769.875
94.93104815483093,56,81.161,4769.875
95.14180397987366,91,69.355,4769.875
95.36498928070068,18,36.51,4769.875
95.57138395309448,0,36.807,4769.875
95.79280757904053,28,53.937,4769.875
96.01679706573486,68,90.978,4769.875
96.2318000793457,88,72.785,4769.875
96.45877814292908,58,36.51,4769.875
96.67279314994812,0,36.906,4769.875
96.88480353355408,0,37.103,4769.875
97.09478998184204,15,76.265,4769.875
97.31379246711731,60,69.398,4769.875
97.52382850646973,99,62.453,4769.875
97.75844097137451,56,36.51,4769.875
97.96825671195984,0,37.202,4769.875
98.19103908538818,0,37.103,4769.875
98.40182495117188,0,37.005,4769.875
98.60880398750305,0,37.103,4769.875
98.8208179473877,0,37.103,4769.875
99.0368013381958,2,52.724,5189.875
99.25879836082458,84,74.894,5483.875
99.47404313087463,83,32.873,5483.875
99.69279527664185,0,36.906,5483.875
99.89696860313416,19,75.822,5483.875
100.12999153137207,78,72.438,5483.875
100.34398341178894,67,36.412,5483.875
100.54797148704529,0,37.005,5483.875
100.75593280792236,3,72.197,5483.875
100.96499729156494,97,71.325,5483.875
101.1753237247467,76,36.412,5483.875
101.38302540779114,0,36.906,5483.875
101.59079837799072,98,71.359,5483.875
101.81879687309265,67,33.664,5483.875
102.03281450271606,0,37.005,5483.875
102.24080610275269,4,72.152,5483.875
102.46215295791626,92,68.418,5483.875
102.68996405601501,74,34.238,5483.875
102.89779806137085,0,36.906,5483.875
103.10580134391785,10,94.064,5483.875
103.32926034927368,90,72.357,5483.875
103.55798697471619,65,36.588,5483.875
103.7648196220398,13,32.972,5483.875
103.97680568695068,27,36.983,5483.875
104.21897673606873,86,68.263,5483.875
104.44483089447021,33,77.198,5483.875
104.6728105545044,7,36.51,5483.875
104.8817937374115,48,68.767,5483.875
105.08982157707214,79,32.675,5483.875
105.30999207496643,15,100.891,5483.875
105.5375714302063,25,98.291,5483.875
105.767995595932,57,80.13,5483.875
105.9778003692627,63,36.412,5483.875
106.20885634422302,40,36.016,5483.875
106.41981554031372,0,36.983,5483.875
106.63311123847961,28,69.202,5483.875
106.84752702713013,2,35.819,5483.875
107.07755088806152,40,34.752,5483.875
107.28579926490784,0,37.103,5483.875
107.49582290649414,20,83.505,5483.875
107.72279930114746,98,75.924,5483.875
107.93697929382324,49,35.028,5483.875
108.14605641365051,0,35.522,5483.875
108.35779929161072,37,62.256,5483.875
108.57108092308044,86,84.325,5483.875
108.7869827747345,40,36.609,5483.875
109.01302242279053,0,36.983,5483.875
109.23183822631836,13,67.731,5483.875
109.4659948348999,100,34.929,5483.875
109.67146229743958,33,33.763,5483.875
109.88398337364197,0,37.082,5483.875
110.09281873703003,0,37.4,5483.875
110.3058009147644,76,67.633,5483.875
110.53879189491272,45,33.565,5483.875
110.75080800056458,40,42.316,5483.875
110.96197295188904,0,32.972,5483.875
111.17680215835571,0,32.873,5483.875
111.38819789886475,0,32.873,5483.875
111.62481117248535,0,32.873,5483.875
111.84599041938782,42,53.873,5483.875
112.05099034309387,78,72.642,5483.875
112.25711345672607,40,36.51,5483.875
112.46879386901855,3,67.282,5483.875
112.71591401100159,18,36.609,5483.875
112.92479753494263,0,37.103,5483.875
113.13579821586609,0,37.279,5483.875
113.34399604797363,0,37.279,5483.875
113.55686926841736,0,37.181,5483.875
113.76197910308838,11,67.561,5483.875
113.96997880935669,68,54.692,5483.875
114.1867995262146,92,72.339,5483.875
114.3979914188385,76,35.226,5483.875
114.60880064964294,0,37.082,5483.875
114.81781935691833,15,66.284,5483.875
115.05082654953003,57,72.393,5483.875
115.2588062286377,85,59.935,5483.875
115.46679878234863,75,36.687,5483.875
115.67998266220093,4,36.983,5483.875
115.88695740699768,17,77.051,5483.875
116.10179781913757,80,68.725,5483.875
116.31085395812988,100,77.101,5483.875
116.51780843734741,46,36.588,5483.875
116.72496604919434,0,87.948,5483.875
116.93280673027039,78,80.378,5483.875
117.14379787445068,100,62.158,5483.875
117.36781358718872,7,36.983,5483.875
117.57359838485718,5,76.366,5483.875
117.78979587554932,55,65.124,5483.875
118.01279973983765,70,75.286,5483.875
118.23880124092102,100,66.849,5483.875
118.44880104064941,11,37.005,5483.875
118.65796732902527,45,35.918,5483.875
118.8847975730896,13,66.514,5483.875
119.09501647949219,58,77.686,5483.875
119.3062973022461,94,36.115,5483.875
119.52984762191772,31,37.378,5483.875
119.74898838996887,22,37.872,5483.875
119.97079515457153,79,72.438,5483.875
120.2099883556366,91,75.384,5483.875
120.41998600959778,14,37.082,5483.875
120.62981343269348,32,75.239,5483.875
120.83793354034424,27,36.786,5483.875
121.04599070549011,63,70.292,5483.875
121.26539182662964,92,61.826,5483.875
121.49280214309692,31,37.082,5483.875
121.7128119468689,3,60.132,5483.875
121.92880058288574,55,36.983,5483.875
122.1480004787445,25,69.845,5483.875
122.36081004142761,100,74.657,5483.875
122.57885408401489,75,73.621,5483.875
122.80199551582336,0,36.214,5483.875
123.01395750045776,0,36.313,5483.875
123.23055481910706,25,73.576,5483.875
123.44700598716736,56,86.038,5483.875
123.67482566833496,62,82.182,5483.875
123.89379382133484,62,61.863,5483.875
124.1160044670105,32,37.082,5483.875
124.33481407165527,0,37.477,5483.875
124.5489981174469,0,51.745,5483.875
124.7759337425232,20,63.691,5483.875
125.01384258270264,18,56.755,5483.875
125.23280334472656,55,82.234,5483.875
125.45100522041321,51,71.814,5483.875
125.65481638908386,55,36.884,5483.875
125.8651270866394,0,37.181,5483.875
126.0748040676117,0,37.378,5483.875
126.2810320854187,45,63.084,5483.875
126.49400448799133,84,83.114,5483.875
126.70480108261108,67,69.692,5483.875
126.9148416519165,41,36.016,5483.875
127.12982606887817,0,34.435,5483.875
127.33698081970215,65,84.528,5483.875
127.54199814796448,75,70.324,5483.875
127.76970982551575,63,35.621,5483.875
127.9788122177124,31,37.378,5483.875
128.18801188468933,0,69.661,5483.875
128.413800239563,30,78.273,5483.875
128.63999223709106,100,72.339,5483.875
128.85195469856262,25,36.983,5483.875
129.06181931495667,17,53.807,5483.875
129.27781677246094,64,70.716,5483.875
129.5079960823059,87,57.969,5483.875
129.7169692516327,64,35.621,5483.875
129.92310738563538,70,71.075,5483.875
130.13100028038025,97,56.135,5483.875
130.34718298912048,5,37.181,5483.875
130.55880665779114,0,37.576,5483.875
130.7659649848938,0,37.576,5483.875
130.97396039962769,39,37.005,5483.875
131.2050004005432,43,32.181,5483.875
131.4157955646515,7,71.467,5483.875
131.62497639656067,75,37.082,5483.875
131.834796667099,27,71.716,5483.875
132.04195952415466,55,37.181,5483.875
132.2527985572815,34,45.494,5483.875
132.46080446243286,48,84.37,5483.875
132.6699676513672,66,35.522,5483.875
132.8817949295044,20,37.279,5483.875
133.1021704673767,63,47.282,5483.875
133.31743168830872,71,75.732,5483.875
133.5548346042633,7,36.983,5483.875
133.76502799987793,40,63.456,5483.875
133.97579884529114,43,35.819,5483.875
134.18781638145447,59,82.62,5483.875
134.41425848007202,20,37.279,5483.875
134.62482500076294,22,72.303,5483.875
134.8319957256317,60,48.126,5483.875
135.05801510810852,57,34.435,5483.875
135.27299976348877,22,37.279,5483.875
135.4789628982544,18,70.39,5483.875
135.69880723953247,65,65.182,5483.875
135.9059660434723,48,33.961,5483.875
136.1249749660492,0,37.477,5483.875
136.33268690109253,64,73.034,5483.875
136.55902671813965,18,37.082,5483.875
136.77390432357788,18,92.894,5483.875
136.99380373954773,63,35.423,5483.875
137.21479606628418,0,37.378,5483.875
137.43400955200195,0,37.576,5483.875
137.65680050849915,1,65.672,5483.875
137.89189505577087,81,36.983,5483.875
138.10298323631287,4,33.744,5483.875
138.34479570388794,39,36.786,5483.875
138.57398891448975,0,37.279,5483.875
138.7868139743805,0,37.674,5483.875
139.00795316696167,29,78.957,5483.875
139.23602271080017,53,36.412,5483.875
139.4529139995575,1,63.123,5483.875
139.67742252349854,77,36.884,5483.875
139.88497042655945,0,37.378,5483.875
140.09100222587585,0,92.368,5483.875
140.3019940853119,59,76.065,5483.875
140.52290654182434,99,36.016,5483.875
140.7367980480194,8,37.378,5483.875
140.94198870658875,0,37.773,5483.875
141.15147924423218,98,72.482,5483.875
141.3738031387329,46,35.72,5483.875
141.57981729507446,0,33.763,5483.875
141.78782272338867,15,83.551,5483.875
141.99979782104492,98,73.177,5483.875
142.21698021888733,59,35.918,5483.875
142.4320034980774,0,37.378,5483.875
142.6438045501709,34,72.838,5483.875
142.85497665405273,98,66.792,5483.875
143.05899167060852,36,37.181,5483.875
143.26498579978943,0,37.4,5483.875
143.47781705856323,15,74.935,5483.875
143.70000624656677,100,65.909,5483.875
143.9069743156433,55,37.279,5483.875
144.11397504806519,0,37.477,5483.875
144.33299779891968,44,74.693,5483.875
144.59040999412537,54,78.175,5483.875
144.7967975139618,51,36.214,5483.875
145.00679779052734,0,35.819,5483.875
145.2147979736328,0,35.819,5483.875
145.42198753356934,0,35.819,5483.875
145.63800072669983,15,72.687,5483.875
145.8478045463562,65,73.869,5483.875
146.07579588890076,34,37.181,5483.875
146.2887990474701,24,58.299,5483.875
146.503803730011,46,68.319,5483.875
146.7243037223816,100,52.495,5483.875
146.93379402160645,71,37.181,5483.875
147.14080381393433,0,63.376,5483.875
147.36035656929016,44,62.906,5483.875
147.57095885276794,74,60.586,5483.875
147.78684830665588,85,37.378,5483.875
147.99480748176575,32,37.576,5483.875
148.20480060577393,0,72.65,5483.875
148.4147984981537,54,41.083,5483.875
148.62399315834045,100,70.084,5483.875
148.8497998714447,31,37.4,5483.875
149.0567982196808,0,37.477,5483.875
149.26599264144897,45,78.762,5483.875
149.49303698539734,75,58.818,5483.875
149.71080660820007,69,71.653,5483.875
149.9336404800415,41,35.918,5483.875
150.1548216342926,15,75.728,5483.875
150.39837455749512,43,35.325,5483.875
150.60497522354126,0,35.423,5483.875
150.82181811332703,14,79.838,5483.875
151.05479788780212,53,62.256,5483.875
151.26679182052612,36,37.181,5483.875
151.48279762268066,0,37.576,5483.875
151.69779586791992,3,70.869,5483.875
151.90980648994446,42,72.001,5483.875
152.1487958431244,11,37.576,5483.875
152.36083221435547,0,63.221,5483.875
152.58379864692688,51,67.871,5483.875
152.8008029460907,83,60.39,5483.875
153.0128424167633,40,37.4,5483.875
153.2298002243042,4,79.299,5483.875
153.4402720928192,32,36.412,5483.875
153.65079164505005,25,73.177,5483.875
153.8628625869751,86,68.278,5483.875
154.06798148155212,46,82.964,5483.875
154.2767994403839,22,37.576,5483.875
154.48779916763306,34,37.378,5483.875
154.69979739189148,20,70.684,5483.875
154.9238724708557,98,54.266,5483.875
155.12899899482727,84,70.977,5483.875
155.33479189872742,53,37.378,5483.875
155.54479908943176,0,40.317,5483.875
155.772794008255,56,37.872,5483.875
155.98009634017944,3,58.102,5483.875
156.1918065547943,69,67.886,5483.875
156.43201112747192,80,36.51,5483.875
156.63980865478516,30,63.358,5483.875
